retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time,matched_rows
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,98,f36271de1a781689e8cf9b67a10c2386,wordnet_administrative_district_108491826,0.9530672912350239,22250,2,385921,3,3.709205,367808.6821007116
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,99,6c26ef0dedf318a1b1b1ddefa76532a3,wordnet_administrative_district_108491826,0.9530672912350239,22250,2,385921,3,3.843576,367808.6821007116
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,100,ef9896ebac95f2c3dc6aac05f8476560,wordnet_administrative_district_108491826,0.9530222502477255,22250,2,385897,3,3.135926,367768.4273038465
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,101,b137cbf1d16c3f7519607a8e267f339c,wordnet_administrative_district_108491826,0.9530222502477255,22250,2,385897,3,3.364347,367768.4273038465
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,102,494238dd4af56dceea0ce9009ab0061b,wordnet_administrative_district_108491826,0.952977209260427,22250,2,386067,3,3.694154,367913.0522475453
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,103,a7058ba8b0884f2ce17db8a54f6b1c79,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385880,3,0.061782,367734.8455094136
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,104,915384cc927967ae15943cbc2a9c1c8e,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385879,3,3.597263,367733.8925322043
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,105,eb240814197780c33acc6561f392d60a,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385921,3,4.030794,367773.9175749932
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,106,7d2001dda858b255aed783c15a499762,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385879,3,0.070452,367733.8925322043
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,107,5350b213cf0ab0fc9d2b66b39648447e,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385921,3,3.589509,367773.9175749932
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,108,018f9f73dc2db4794d404dd159aa7c5b,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,4.234289,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,109,9961ccfbcd6bfccd5b0c66a15102447b,wordnet_administrative_district_108491826,0.952977209260427,22250,2,386067,3,3.875504,367913.0522475453
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,110,1e89dc899887130c731750375f269bac,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385888,3,3.487968,367742.46932708763
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,111,2dc4be660e28ea87ecb6217de383f6ef,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385880,3,0.068065,367734.8455094136
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,112,a2ce2be834fc4e03c94f3955de42dad3,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,3.478825,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,113,695e9c1c7557780b3b057b326ab61e3e,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,0.066974,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,114,5934051f3660014d799bfab3c94ae555,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,3.742241,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,115,443a29d514a723edbd1bacb0165503c1,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,0.065686,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,116,85ac878161e258e48ffeec70dfef788a,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,0.063348,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,117,36c8bed86b1076952bdc944ae65785cc,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385880,3,4.152642,367734.8455094136
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,118,e22147b9fe4abd1c2ed2e8e081b7763f,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385879,3,0.06454,367733.8925322043
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,119,09959c6247f7a39dea2d196c0552d6e0,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385880,3,0.063025,367734.8455094136
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,120,0cf052b5044af166410c8f863ef6e348,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385885,3,0.065893,367739.61039545987
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,121,c1d1c8d4e67b2a0362d279b93036ac13,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,3.794082,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,122,b73e828cc3470d087b4875596a00202c,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385879,3,3.497032,367733.8925322043
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,123,85499bf76afe48b2db54c3296360cffa,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385885,3,0.066086,367739.61039545987
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,124,5b75c76dca7aaedf41f4e2cd0668b616,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385884,3,0.062069,367738.6574182506
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,125,8171231e0641183babb82695f1519830,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,3.825527,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,126,6cc626e0cc6634a3db177fb0c0fe856d,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385879,3,0.060228,367733.8925322043
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,127,3eb247e61eece19f77918aeba7d388bc,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,3.833973,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,128,98a2d26d09f839cef63f3dd6c8f97dbd,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385884,3,0.067352,367738.6574182506
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,129,20899f19f25a184ee2ca57921be714e7,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.488382,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,130,f9cc8e516f2dda0aa89d4b6c371ebc47,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.560859,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,131,229c82ed859a200c0833206362841f3a,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.399264,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,132,8c873e8a8a85c803d9824257ea84ec34,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385885,3,3.695374,367739.61039545987
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,133,38805618ebad40c6638f3dcb11c8e971,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.737507,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,134,82aac5c084a29eea9e6f0239f5718b79,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385885,3,3.910828,367739.61039545987
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,135,f39e8b9b7145c710280e1199491ab30c,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,0.069255,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,136,4d8f070b04b652f0b29ce851b3150de8,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385880,3,3.92955,367734.8455094136
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,137,9d002142ae339efb48b33f0190298a03,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385884,3,0.067903,367738.6574182506
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,138,762c0539de297d2d244f7dceb9da8e18,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385885,3,0.065843,367739.61039545987
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,139,f64265b9b2f4b9c8da3dfdf82473785a,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385892,3,0.077833,367746.2812359247
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,140,c1c520992c9805ebf80e9f46e8efefe6,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385879,3,0.069084,367733.8925322043
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,141,1bad0837ea0174061237537d941fb906,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385884,3,0.067498,367738.6574182506
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,142,bdf86306e39f9a46cdf30cefde0d1069,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,3.73559,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,143,c1ec6f1f8328976a0fdd5f98ab407024,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.790214,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,144,a9137f57a990f823c6bdc8942ba8514b,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385981,3,3.860463,367831.09620754886
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,145,e6771f3be623f624ed8723d2d0584f86,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,0.0686,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,146,071c586c453dec6bdb5cb826bf3f7893,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,0.060365,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,147,f2b42e4d922f6ee3fa1bca3aef665a3a,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385885,3,0.063149,367739.61039545987
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,148,28dce01a3c1397ac70fbba375ca3eb57,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.575023,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,149,1e38ebd69436749eef7fbcf0afb3c336,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385981,3,3.94535,367831.09620754886
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,150,8be44221d5d62f45dcacb7c70a732990,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.599972,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,151,23002d328af03b2dbb0f9b17d339bdc8,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,3.942966,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,152,8d37b864d38b13341d832cadfdb72dfe,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385888,3,3.745279,367742.46932708763
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,153,b64d5937b9b442b240c62601c2df951a,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,0.067228,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,154,ad502879576b87505845fca413a4159d,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,0.061116,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,155,4ce4d293da5cde739b104ea8188eaa22,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385881,3,0.06772,367735.7984866228
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,156,c825846c3f02d31cf4af5d7413e5cb3a,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385878,3,3.642804,367732.93955499504
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,157,3d59e917d036246b215a3fa03ed94901,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385892,3,0.065354,367746.2812359247
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,158,22b029c6d77bbc20af0ccfa6ba198f09,wordnet_administrative_district_108491826,0.952977209260427,22250,2,385880,3,0.067985,367734.8455094136
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,159,57984f14a316632a930f0357bbf8f64e,wordnet_administrative_district_108491826,0.9060445004954508,22250,2,307938,3,0.053611,279005.53139356815
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,160,bf160ef6e285ebfe300765c6a67ccc8e,wordnet_administrative_district_108491826,0.9055940906224664,22250,2,306581,3,3.394969,277637.9418971264
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,161,b55f885e8cb4f94bf44e0652d58d0c14,wordnet_administrative_district_108491826,0.9054139266732727,22250,2,296832,3,3.370811,268755.82668228087
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,162,9cdaba83f1b84a8bbb51b30331d21812,wordnet_administrative_district_108491826,0.9053688856859743,22250,2,298186,3,3.415922,269968.32654715795
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,163,fd50e90cf9d85dc8cc35b5dbf74f3171,wordnet_administrative_district_108491826,0.9050535987748851,22250,2,296714,3,0.055105,268542.07350689126
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,164,2a54d920e78dbed1c746d1c68b7050a6,wordnet_administrative_district_108491826,0.9050535987748851,22250,2,296746,3,3.258627,268571.0352220521
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,165,a984c63e564627a9b7a0611a65b6124e,wordnet_administrative_district_108491826,0.9050085577875867,22250,2,296568,3,2.821427,268396.577965949
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,166,6a5b448a68e7da13c3df8226c158b7d2,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296505,3,0.048824,268326.2075488695
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,167,1e9e1acb963ecb29f647513b60aec3fd,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296488,3,0.051892,268310.82316908386
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,168,ea076c44e6c060e9ea591648a2f0187d,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296485,3,2.913888,268308.1082785335
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,169,76538b06fe4755f7781e1d25e17f8f21,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296517,3,2.720821,268337.0671110711
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,170,70d58f586488e1c0416936fb16cf1cdd,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296491,3,2.910993,268313.5380596343
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,171,e5001e734fc8a245a5f5d969dc65d89e,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296485,3,2.899791,268308.1082785335
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,172,dcc06806a9468a730538d86f406ed343,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296486,3,0.051277,268309.0132420503
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,173,92cc4e44376a60bb5b653e8f6f8635b4,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296486,3,0.04699,268309.0132420503
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,174,352cc691560ee3ca5679f82a9a33b248,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296484,3,2.859782,268307.2033150167
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,175,3d4e98d10e8d454abaa464b8258da70f,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296488,3,2.546466,268310.82316908386
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,176,0d961ebe0bf8665eb7a39c67687bca19,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296484,3,2.927648,268307.2033150167
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,177,bf2fa11023094ef76b2669c1720e9517,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296484,3,0.054975,268307.2033150167
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,178,b495c68fd8998a01098875d51a2fc262,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296487,3,3.257887,268309.91820556705
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,179,eab54efb9d9bcad1a2c4838a35a88922,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296486,3,0.051579,268309.0132420503
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,180,2da7cef1c0d68b6d710c5f9fa9c73298,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296484,3,2.811254,268307.2033150167
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,181,3c7d2cef020be80907497d8f8667f1e1,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296488,3,0.049421,268310.82316908386
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,182,88c8e45fafee37628102d4af9d00354b,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296532,3,2.741134,268350.6415638231
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,183,757a4a196e14d30794553aa50a2d6fa7,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296487,3,0.053929,268309.91820556705
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,184,54018e6439e9ce4df8725ad7049b2b8a,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296484,3,2.823111,268307.2033150167
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,185,5f8cf520c657cb5abc04e9cd364f8b2b,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296487,3,2.939526,268309.91820556705
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,186,d28fe8584876a9b4ffe16fb30cf9f6d4,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296486,3,3.383329,268309.0132420503
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,187,a4ddad10c881bf30073ddca4197cfb6c,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296491,3,2.777223,268313.5380596343
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,188,a5a395599de12d5e482a842624e26192,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296485,3,0.052307,268308.1082785335
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,189,87174b90bcb9a7021de6b30dee590e93,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296484,3,0.050382,268307.2033150167
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,190,314ea8d111cce9c251c56bd75d1b2f38,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296484,3,0.053153,268307.2033150167
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,191,a9cc181c3237d13ca3328037f1c1ff06,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296486,3,0.052597,268309.0132420503
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,192,9808ee72758ca5710020376badfc5422,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296516,3,3.012465,268336.1621475543
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,193,98b1f20cb49193a680ff2532939becb8,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296619,3,2.463914,268429.3733897847
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,194,7851fc51d7fb40aed2d3105d6ef23d66,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296549,3,2.841004,268366.0259436087
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,195,50658982e4e55d6f5248c6aa163590b7,wordnet_administrative_district_108491826,0.9049635168002883,22250,2,296514,3,0.057246,268334.35222052067
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,196,67e75d116e0bd3af6ec5f33bd1232e48,wordnet_administrative_district_108491826,0.8776236375101342,22250,2,148561,3,1.550331,130380.64521214305
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,197,241db2f2cd2803fe2dc68a357cfdd245,wordnet_administrative_district_108491826,0.8748310962976309,22250,2,138204,3,1.592151,120905.15683271778
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,198,a289147d20436f9ca73fbe97b15a0f51,wordnet_administrative_district_108491826,0.874650932348437,22250,2,135798,3,0.026554,118775.84731105306
minhash_hybrid,wordnet_full,housing_prices-yadl-depleted,col_to_embed,mean,200,199,bc54ffe94980f4e296c6589f3ef3e100,wordnet_administrative_district_108491826,0.8744707683992433,22250,2,133065,3,1.435878,116361.4527970453
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,0,4a95f4bbf525cc8ac5d81a611c0e02d1,wordnet_movie_106613686,0.9599367422245652,3837,2,122925,14,0.025832,118000.22403795467
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,1,c8746e7646e536d76e5d2266f465ac1c,wordnet_movie_106613686,0.959409594095941,3837,2,122074,3,0.022486,117118.9667896679
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,2,1d984c6ce4d6d08a7fa7778f59189d0b,wordnet_movie_106613686,0.9530838165524512,3837,2,107373,3,0.02187,102335.46863468635
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,3,7b693c47b4b04bf0f15e33abd6f899aa,wordnet_movie_106613686,0.9515023721665788,3837,2,105367,3,0.018236,100256.95044807592
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,4,a1e690f9c462095082c32c3b6cdab0cc,wordnet_movie_106613686,0.9515023721665788,3837,2,105356,3,0.021197,100246.48392198209
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,5,3cf962ed1950ed2128ac8323c1006c29,wordnet_movie_106613686,0.9515023721665788,3837,2,105348,3,0.017452,100238.87190300475
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,6,59418b8726276e0a2f60e85a55c4b95e,wordnet_movie_106613686,0.9515023721665788,3837,2,105351,3,0.018277,100241.72641012125
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,7,962d51e83ca215e6c23e95cc9c32b955,wordnet_movie_106613686,0.9515023721665788,3837,2,105349,3,0.01622,100239.82340537691
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,8,0fce94f7e5b9713b9f0538570afbefbe,wordnet_movie_106613686,0.9515023721665788,3837,2,105368,3,0.019236,100257.90195044808
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,9,73cc5650ed710e51cb40b0e538e5126e,wordnet_movie_106613686,0.9515023721665788,3837,2,105348,3,0.019295,100238.87190300475
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,10,e4a1b2295fe59342c23c462c07d658db,wordnet_movie_106613686,0.9515023721665788,3837,2,105351,3,0.018136,100241.72641012125
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,11,07a23c61dd98a454300e09fba9f804e8,wordnet_movie_106613686,0.9515023721665788,3837,2,105349,3,0.015463,100239.82340537691
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,12,85bad073d6aad396179b6864475ccebe,wordnet_movie_106613686,0.9515023721665788,3837,2,105373,3,0.016849,100262.65946230892
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,13,097444d69fa8a24bb3e8c483c19a5889,wordnet_movie_106613686,0.7445967316816026,3837,2,78846,3,0.019115,58708.47390616764
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,14,2210af35fb8f2945b66d9ab8ebfe0d57,wordnet_movie_106613686,0.7445967316816026,3837,2,76175,3,0.015823,56719.65603584608
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,15,ba5c3f3e2c176224e2e0cfb1c00a39ef,wordnet_movie_106613686,0.7443331576172905,3837,2,76185,3,0.014129,56707.02161307327
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,16,25370fee70e590afd041ebd0b08ab69d,wordnet_movie_106613686,0.7432788613600422,3837,2,76119,3,0.015173,56577.64364786505
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,17,b05003b8423bd7e3416dca58e1719d8d,wordnet_movie_106613686,0.7432788613600422,3837,2,76119,3,0.013804,56577.64364786505
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,18,ba6b7d9bb177db2dbcc40d2dd9eb0298,wordnet_movie_106613686,0.742751713231418,3837,2,76117,3,0.014384,56536.03215603584
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,19,57b41c2b2a3db4fbf8d740c6e3b626f6,wordnet_movie_106613686,0.742751713231418,3837,2,76130,3,0.013594,56545.68792830785
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,20,802959b9cd233a57915667b58f302a97,wordnet_movie_106613686,0.742751713231418,3837,2,76123,3,0.013754,56540.48866631523
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,21,53c0c8a9b0630094e9da262de49bf894,wordnet_movie_106613686,0.742751713231418,3837,2,76117,3,0.015181,56536.03215603584
exact_matching,wordnet_full,movies_vote-yadl-depleted,col_to_embed,first,30,22,29842ef4f0642dc61683d7c27682a44f,wordnet_movie_106613686,0.742751713231418,3837,2,76120,3,0.013062,56538.260411175535
