retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,89,00d8f503029d8c71e5f70e430db0d4f4,wasBornIn_0,0.0010006671114076052,3109,2,1002,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,90,31bdf7b9ef16f525f8ca157630f125d0,graduatedFrom_1,0.005670446964643095,3109,2,2359,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,91,943c558d6197df3b3df3f7875d305fa8,worksAt_0,0.014009339559706471,3109,2,293,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,92,10b014a36cc2c528a3f20154fe1b0593,graduatedFrom_0,0.021014009339559707,3109,2,1398,3,6e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,93,19a833a743d4622db21389fc6fe165c9,wordnet_university_108286569,0.05970647098065377,3109,2,17167,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,94,a4192b1f1941079658b08f0651b4af25,wordnet_couturier_109972157,0.00066711140760507,3109,2,201,3,6e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,95,0a78dc727a5f03e9abb1c589dc6e1373,playsFor_0,0.013675783855903937,3109,2,208826,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,96,ac9785ec2193e6fe18dda4b82bfaeeb4,created_0,0.1447631754503002,3109,2,118337,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,97,a09e2ef3940fa65da6f279a8f2f8efda,graduatedFrom_0,0.025350233488992662,3109,2,2978,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,98,4e0e9f15f0ac7ca6abc4ed70649a6c09,graduatedFrom_0,0.00600400266844563,3109,2,464,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,99,3e3feb1784bfbe4640fd1bc774171c6f,graduatedFrom_0,0.025350233488992662,3109,2,3428,3,6e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,100,097fcdadacae3aea1ecdbe57c0250f5a,worksAt_1,0.08072048032021348,3109,2,85846,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,101,3470c2305789704bcfee76342ef520b3,graduatedFrom_0,0.07505003335557038,3109,2,219212,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,102,c2382850bb80485faaa09967663bdb7b,worksAt_0,0.04769846564376251,3109,2,6699,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,103,47f25b8cf7585468455958630fc11d7a,graduatedFrom_1,0.003669112741827885,3109,2,288,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,104,0bdfb05bae4b56a80992b8b9080aa803,graduatedFrom_0,0.00533689126084056,3109,2,531,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,105,e702090c772ec94d1b49381c17de2a4f,graduatedFrom_1,0.008005336891260841,3109,2,367,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,106,aa0b0d7d5593c0639358bce5912dcf05,worksAt_0,0.0990660440293529,3109,2,43025,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,107,0bd673097ebbd150db13efe0fd2b6c56,graduatedFrom_0,0.0020013342228152103,3109,2,208,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,108,b2fb9d19ebd2246fc57b51c39b4ac533,playsFor_0,0.00066711140760507,3109,2,188,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,109,80a2726768e3f898613b40696114e02e,worksAt_0,0.08972648432288192,3109,2,24859,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,110,ae948eb7e876fdaf1edbb964b1780beb,wordnet_law_firm_108064039,0.00600400266844563,3109,2,419,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,111,0a754164c5223c1390c8441405794696,graduatedFrom_0,0.04903268845897265,3109,2,7368,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,112,06cdde84a6f1acfe86af7e90641b03f9,wordnet_couturier_109972157,0.00066711140760507,3109,2,458,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,113,7e6b107470bec9ceacdc73c2d6d314e6,graduatedFrom_1,0.005670446964643095,3109,2,156,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,114,f3db56d455175ae034205a842f39bf54,graduatedFrom_0,0.07505003335557038,3109,2,161314,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,115,92a6cb390ae140c73445c287aaeec124,wordnet_airline_102690081,0.020346897931954638,3109,2,2796,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,116,4f30d97e146fa5386b0aa34d60938f31,wordnet_law_firm_108064039,0.003002001334222815,3109,2,160,3,5e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,117,f737755b9f32019657b284ceda6f4ec3,wordnet_state_108168978,0.00133422281521014,3109,2,339,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,118,d8b41a7307b8c19ce4d5a6aa11f2cfe2,wasBornIn_0,0.0010006671114076052,3109,2,9167,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,119,904b604d8c28eb82e8cfb9396b9b082f,graduatedFrom_1,0.008005336891260841,3109,2,2991,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,120,4d5fe52f9debf3a14e24d59f3f25d4bc,graduatedFrom_0,0.035356904603068715,3109,2,6274,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,121,0f7cd60e2fc57b3e5facae590573b938,graduatedFrom_0,0.04903268845897265,3109,2,7380,3,5e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,122,f659c79ed1fb1568b0da0045dfc6290a,graduatedFrom_0,0.009673115410273516,3109,2,467,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,123,4271b740f391107790e84d5d32eca2aa,wordnet_person_100007846,0.00133422281521014,3109,2,99155,3,9e-6
