retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,49,065961ade51321a2f5c34652c9804527,subject,0.000333555703802535,3109,2,50643,2,4e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,50,b987248777c65dc2a354f2c428aa6f5f,subject,0.000333555703802535,3109,2,77830,2,6e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,51,f91f14592479bb968a38237b91b12e1a,subject,0.000333555703802535,3109,2,27516,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,52,91258ecfb767792f6de9c60b2f278e53,subject,0.000333555703802535,3109,2,1166089,2,8e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,0,065961ade51321a2f5c34652c9804527,livesIn,0.2140347716421944,22250,2,50643,2,3e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,1,39abd04a2d412b94ec0bf060e05945e4,subject,0.7603369065849923,22250,2,53300,2,3e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,2,46e178e2436876037c603dd916f0f1be,diedIn,0.37366003062787134,22250,2,354917,2,8e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,3,d9255a643aa4106cbfad9c890cd9c9e1,wasBornIn,0.6172416899378435,22250,2,1115796,2,9e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,4,6718868bd0dc6d153cbaeec8e41480dd,isLocatedIn,0.6629132510584632,22250,2,3289399,2,9e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,5,3bc74dd1086c7babef1287cf1263e592,subject,0.8736600306278713,22250,2,233413,2,9e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,6,d5fab84d7f1f089ec5d305d34a2da380,subject,0.9056841725970634,22250,2,477278,2,5e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,7,7b879cbeede3c94cc8977f725723ce0f,subject,0.5330600846770561,22250,2,639619,2,9e-6
minhash,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,8,6718868bd0dc6d153cbaeec8e41480dd,subject,0.9723448337987569,22250,2,3289399,2,9e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,0,6718868bd0dc6d153cbaeec8e41480dd,subject,0.9723448337987569,22250,2,3289399,2,9e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,1,d5fab84d7f1f089ec5d305d34a2da380,subject,0.9056841725970634,22250,2,477278,2,6e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,2,3bc74dd1086c7babef1287cf1263e592,subject,0.8736600306278713,22250,2,233413,2,7e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,3,39abd04a2d412b94ec0bf060e05945e4,subject,0.7603369065849923,22250,2,53300,2,4e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,4,6718868bd0dc6d153cbaeec8e41480dd,isLocatedIn,0.6629132510584632,22250,2,3289399,2,9e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,5,d9255a643aa4106cbfad9c890cd9c9e1,wasBornIn,0.6172416899378435,22250,2,1115796,2,8e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,6,7b879cbeede3c94cc8977f725723ce0f,subject,0.5330600846770561,22250,2,639619,2,8e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,7,46e178e2436876037c603dd916f0f1be,diedIn,0.37366003062787134,22250,2,354917,2,8e-6
minhash_hybrid,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,8,065961ade51321a2f5c34652c9804527,livesIn,0.2140347716421944,22250,2,50643,2,4e-6
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,0,cd13e0a2f80871e36479eb5396e38ce4,subject,0.9760381947572291,22250,2,1094024,2,0.00001
exact_matching,binary_update,housing_prices-yadl-depleted,col_to_embed,first,200,1,a6d3064f36381a789d31e8ad9da9624c,subject,0.9760381947572291,22250,2,1094024,2,9e-6
